Area,Item,Year,Avg_rainfall,Pesticides(tonnes),Avg_Temp,Crop_Yield(hectares)
Azerbaijan,Potatoes,2008,447,262.99,12.3,0.0015643000000000002
Azerbaijan,Rice,2008,447,262.99,12.3,0.00027973000000000006
Azerbaijan,Paddy,2008,447,262.99,12.3,0.00027973000000000006
Azerbaijan,Sorghum,2008,447,262.99,12.3,0.00012
Azerbaijan,Soybeans,2008,447,262.99,12.3,5e-05
Azerbaijan,Wheat,2008,447,262.99,12.3,0.00027251000000000006
Azerbaijan,Maize,2009,447,316.18,12.6,0.00047990000000000006
Azerbaijan,Potatoes,2009,447,316.18,12.6,0.0014995000000000002
Azerbaijan,Rice,2009,447,316.18,12.6,0.00025279
Azerbaijan,Paddy,2009,447,316.18,12.6,0.00025279
Azerbaijan,Soybeans,2009,447,316.18,12.6,6.677000000000001e-05
Azerbaijan,Wheat,2009,447,316.18,12.6,0.00025946000000000004
Azerbaijan,Maize,2010,447,333.85,13.85,0.00045551000000000006
Azerbaijan,Potatoes,2010,447,333.85,13.85,0.0014494500000000001
Azerbaijan,Rice,2010,447,333.85,13.85,0.00023963
Azerbaijan,Paddy,2010,447,333.85,13.85,0.00023963
Azerbaijan,Soybeans,2010,447,333.85,13.85,7.136000000000001e-05
Azerbaijan,Wheat,2010,447,333.85,13.85,0.00019381000000000002
Azerbaijan,Maize,2011,447,461.84,11.79,0.00045460000000000005
Azerbaijan,Potatoes,2011,447,461.84,11.79,0.0014397300000000002
Azerbaijan,Rice,2011,447,461.84,11.79,0.00020947
Azerbaijan,Paddy,2011,447,461.84,11.79,0.00020947
Azerbaijan,Soybeans,2011,447,461.84,11.79,6.717000000000001e-05
Azerbaijan,Wheat,2011,447,461.84,11.79,0.00024376000000000004
Azerbaijan,Maize,2012,447,516.35,13.0,0.00051029
Azerbaijan,Potatoes,2012,447,516.35,13.0,0.0014674000000000002
Azerbaijan,Rice,2012,447,516.35,13.0,0.00022249000000000005
Azerbaijan,Paddy,2012,447,516.35,13.0,0.00022249000000000005
Azerbaijan,Sorghum,2012,447,516.35,13.0,1.5e-05
Azerbaijan,Soybeans,2012,447,516.35,13.0,6.587e-05
Azerbaijan,Wheat,2012,447,516.35,13.0,0.00026144000000000004
Azerbaijan,Maize,2013,447,489.8,14.12,0.00053903
Azerbaijan,Potatoes,2013,447,489.8,14.12,0.0015199900000000001
Azerbaijan,Rice,2013,447,489.8,14.12,0.00022808000000000003
Azerbaijan,Paddy,2013,447,489.8,14.12,0.00022808000000000003
Azerbaijan,Sorghum,2013,447,489.8,14.12,5e-05
Azerbaijan,Soybeans,2013,447,489.8,14.12,6.457000000000001e-05
Azerbaijan,Wheat,2013,447,489.8,14.12,0.00026719
Bahamas,Cassava,1992,1292,484.59,25.1,0.00095859
Bahamas,Maize,1992,1292,484.59,25.1,0.00016667
Bahamas,Sweet Potatoes,1992,1292,484.59,25.1,0.00031586000000000006
Bahamas,Cassava,1993,1292,484.59,25.26,0.0009090900000000002
Bahamas,Maize,1993,1292,484.59,25.26,0.00016
Bahamas,Sweet Potatoes,1993,1292,484.59,25.26,0.00031571
Bahamas,Cassava,1994,1292,484.59,25.73,0.0008
Bahamas,Maize,1994,1292,484.59,25.73,0.00017931000000000002
Bahamas,Sweet Potatoes,1994,1292,484.59,25.73,0.00031254
Bahamas,Cassava,1995,1292,484.59,25.44,0.0007708900000000001
Bahamas,Maize,1995,1292,484.59,25.44,0.00017931000000000002
Bahamas,Sweet Potatoes,1995,1292,484.59,25.44,0.00030714
Bahamas,Cassava,1996,1292,484.59,25.06,0.0007578300000000001
Bahamas,Maize,1996,1292,484.59,25.06,0.00017931000000000002
Bahamas,Sweet Potatoes,1996,1292,484.59,25.06,0.00031324
Bahamas,Cassava,1997,1292,484.59,25.81,0.0007531700000000001
Bahamas,Maize,1997,1292,484.59,25.81,0.000174
Bahamas,Sweet Potatoes,1997,1292,484.59,25.81,0.000308
Bahamas,Cassava,1998,1292,484.59,25.94,0.00075
Bahamas,Maize,1998,1292,484.59,25.94,0.00019842000000000001
Bahamas,Sweet Potatoes,1998,1292,484.59,25.94,0.00031724000000000005
Bahamas,Cassava,1999,1292,484.59,25.31,0.0008
Bahamas,Maize,1999,1292,484.59,25.31,0.00021657000000000002
Bahamas,Sweet Potatoes,1999,1292,484.59,25.31,0.00038088000000000005
Bahamas,Cassava,2000,1292,484.59,25.16,0.001
Bahamas,Maize,2000,1292,484.59,25.16,0.00024762
Bahamas,Sweet Potatoes,2000,1292,484.59,25.16,0.00035304000000000005
Bahamas,Cassava,2001,1292,375.89,25.23,0.00102308
Bahamas,Maize,2001,1292,375.89,25.23,0.00030000000000000003
Bahamas,Sweet Potatoes,2001,1292,375.89,25.23,0.00030556
Bahamas,Cassava,2002,1292,384.23,25.79,0.001
Bahamas,Maize,2002,1292,384.23,25.79,0.00030500000000000004
Bahamas,Sweet Potatoes,2002,1292,384.23,25.79,0.00034792000000000004
Bahamas,Cassava,2004,1292,269.66,25.46,0.0010333300000000003
Bahamas,Maize,2004,1292,269.66,25.46,0.00035500000000000006
Bahamas,Sweet Potatoes,2004,1292,269.66,25.46,0.00033846000000000006
Bahamas,Cassava,2005,1292,315.74,25.43,0.0010681600000000003
Bahamas,Maize,2005,1292,315.74,25.43,0.00036
Bahamas,Sweet Potatoes,2005,1292,315.74,25.43,0.00034323000000000003
Bahamas,Cassava,2006,1292,268.2,25.34,0.0010625
Bahamas,Maize,2006,1292,268.2,25.34,0.00038
Bahamas,Sweet Potatoes,2006,1292,268.2,25.34,0.00034519000000000005
Bahamas,Cassava,2007,1292,268.2,25.71,0.00105556
Bahamas,Maize,2007,1292,268.2,25.71,0.0004
Bahamas,Sweet Potatoes,2007,1292,268.2,25.71,0.00034364000000000004
Bahamas,Cassava,2008,1292,268.2,25.63,0.0013956200000000002
Bahamas,Maize,2008,1292,268.2,25.63,0.00047619
Bahamas,Sweet Potatoes,2008,1292,268.2,25.63,0.00034462
Bahamas,Cassava,2009,1292,268.2,25.46,0.0018091700000000001
Bahamas,Maize,2009,1292,268.2,25.46,0.0006000000000000001
Bahamas,Sweet Potatoes,2009,1292,268.2,25.46,0.0003456
Bahamas,Cassava,2010,1292,268.2,24.77,0.00221795
Bahamas,Maize,2010,1292,268.2,24.77,0.0007533300000000001
Bahamas,Plantains And Others,2010,1292,268.2,24.77,0.0007904800000000001
Bahamas,Sweet Potatoes,2010,1292,268.2,24.77,0.00034658000000000003
Bahamas,Cassava,2011,1292,268.2,25.76,0.0022512800000000005
Bahamas,Maize,2011,1292,268.2,25.76,0.0007308500000000001
Bahamas,Plantains And Others,2011,1292,268.2,25.76,0.00078182
Bahamas,Sweet Potatoes,2011,1292,268.2,25.76,0.00034757000000000006
Bahamas,Cassava,2012,1292,268.2,25.46,0.00223
Bahamas,Maize,2012,1292,268.2,25.46,0.0007340400000000001
Bahamas,Plantains And Others,2012,1292,268.2,25.46,0.00077391
Bahamas,Sweet Potatoes,2012,1292,268.2,25.46,0.00034855000000000004
Bahamas,Cassava,2013,1292,268.2,25.88,0.0022150900000000003
Bahamas,Maize,2013,1292,268.2,25.88,0.00074465
Bahamas,Plantains And Others,2013,1292,268.2,25.88,0.00076928
Bahamas,Sweet Potatoes,2013,1292,268.2,25.88,0.00034953
Bahrain,Potatoes,1990,83,14.05,26.26,0.0018666700000000004
Bahrain,Sweet Potatoes,1990,83,14.05,26.26,0.00116667
Bahrain,Potatoes,1991,83,14.05,25.73,0.0020666700000000005
Bahrain,Sweet Potatoes,1991,83,14.05,25.73,0.0012000000000000001
Bahrain,Potatoes,1992,83,14.05,25.09,0.0018800000000000002
Bahrain,Sweet Potatoes,1992,83,14.05,25.09,0.0011250000000000001
Bahrain,Potatoes,1993,83,14.05,26.09,0.0016285700000000002
Bahrain,Sweet Potatoes,1993,83,14.05,26.09,0.00116667
Bahrain,Potatoes,1994,83,30.86,26.66,0.001475
Bahrain,Sweet Potatoes,1994,83,30.86,26.66,0.00125
Bahrain,Potatoes,1995,83,12.46,26.18,0.0016666700000000003
Bahrain,Sweet Potatoes,1995,83,12.46,26.18,0.0012000000000000001
Bahrain,Potatoes,1996,83,12.16,26.76,0.00125
Bahrain,Potatoes,1997,83,9.42,26.11,0.0016
Bahrain,Potatoes,1998,83,11.15,27.54,0.0016
Bahrain,Potatoes,1999,83,12.5,27.67,0.001
Bahrain,Potatoes,2000,83,8.65,26.99,0.0010333300000000003
Bahrain,Potatoes,2001,83,9.2,27.36,0.0011
Bahrain,Potatoes,2002,83,0.91,27.19,0.0019
Bahrain,Potatoes,2004,83,12.24,27.07,0.0018000000000000002
Bahrain,Potatoes,2005,83,12.75,26.89,0.001
Bahrain,Potatoes,2006,83,12.12,27.15,0.0013000000000000002
Bahrain,Potatoes,2007,83,16.25,27.13,0.00255556
Bahrain,Potatoes,2008,83,10.45,26.96,0.0021000000000000003
Bahrain,Potatoes,2009,83,12.59,27.24,0.0016666700000000003
Bahrain,Potatoes,2010,83,9.84,28.0,0.0015559800000000002
Bahrain,Potatoes,2011,83,9.14,27.01,0.00171162
Bahrain,Potatoes,2012,83,9.14,27.45,0.0017781200000000002
Bahrain,Potatoes,2013,83,9.14,27.86,0.0017956900000000002
Bangladesh,Maize,1990,2666,1266.0,25.98,0.00010015000000000001
Bangladesh,Potatoes,1990,2666,1266.0,25.98,0.0009141
Bangladesh,Rice,1990,2666,1266.0,25.98,0.00025661
Bangladesh,Paddy,1990,2666,1266.0,25.98,0.00025661
Bangladesh,Sorghum,1990,2666,1266.0,25.98,8.103e-05
Bangladesh,Sweet Potatoes,1990,2666,1266.0,25.98,0.00098316
Bangladesh,Wheat,1990,2666,1266.0,25.98,0.00015034000000000003
Bangladesh,Maize,1991,2666,1287.0,25.85,9.781000000000001e-05
Bangladesh,Potatoes,1991,2666,1287.0,25.85,0.00099868
Bangladesh,Rice,1991,2666,1287.0,25.85,0.00026592000000000006
Bangladesh,Paddy,1991,2666,1287.0,25.85,0.00026592000000000006
Bangladesh,Sorghum,1991,2666,1287.0,25.85,8.376000000000001e-05
Bangladesh,Sweet Potatoes,1991,2666,1287.0,25.85,0.0009648100000000002
Bangladesh,Wheat,1991,2666,1287.0,25.85,0.00016767000000000003
Bangladesh,Maize,1992,2666,1453.0,25.86,9.319000000000001e-05
Bangladesh,Potatoes,1992,2666,1453.0,25.86,0.0010793100000000002
Bangladesh,Rice,1992,2666,1453.0,25.86,0.00026893
Bangladesh,Paddy,1992,2666,1453.0,25.86,0.00026893
Bangladesh,Sorghum,1992,2666,1453.0,25.86,8.988000000000001e-05
Bangladesh,Sweet Potatoes,1992,2666,1453.0,25.86,0.0009647700000000001
Bangladesh,Wheat,1992,2666,1453.0,25.86,0.00018534000000000004
Bangladesh,Maize,1993,2666,1487.0,25.73,9.351e-05
Bangladesh,Potatoes,1993,2666,1487.0,25.73,0.00106787
Bangladesh,Rice,1993,2666,1487.0,25.73,0.00027185
Bangladesh,Paddy,1993,2666,1487.0,25.73,0.00027185
Bangladesh,Sorghum,1993,2666,1487.0,25.73,8.948e-05
Bangladesh,Sweet Potatoes,1993,2666,1487.0,25.73,0.0009571400000000001
Bangladesh,Wheat,1993,2666,1487.0,25.73,0.00018457000000000003
Bangladesh,Maize,1994,2666,1594.5,25.91,9.042e-05
Bangladesh,Potatoes,1994,2666,1594.5,25.91,0.0010957000000000002
Bangladesh,Rice,1994,2666,1594.5,25.91,0.00025328
Bangladesh,Paddy,1994,2666,1594.5,25.91,0.00025328
Bangladesh,Sorghum,1994,2666,1594.5,25.91,9.892000000000001e-05
Bangladesh,Sweet Potatoes,1994,2666,1594.5,25.91,0.0009537300000000001
Bangladesh,Wheat,1994,2666,1594.5,25.91,0.00018390000000000002
Bangladesh,Maize,1995,2666,1702.0,26.09,0.00010700000000000001
Bangladesh,Potatoes,1995,2666,1702.0,26.09,0.00111665
Bangladesh,Rice,1995,2666,1702.0,26.09,0.00026527000000000007
Bangladesh,Paddy,1995,2666,1702.0,26.09,0.00026527000000000007
Bangladesh,Sorghum,1995,2666,1702.0,26.09,9.804e-05
Bangladesh,Sweet Potatoes,1995,2666,1702.0,26.09,0.0009518600000000001
Bangladesh,Wheat,1995,2666,1702.0,26.09,0.00019483000000000003
Bangladesh,Maize,1996,2666,1919.0,26.15,0.00010166
Bangladesh,Potatoes,1996,2666,1919.0,26.15,0.0011274100000000001
Bangladesh,Rice,1996,2666,1919.0,26.15,0.00027629000000000005
Bangladesh,Paddy,1996,2666,1919.0,26.15,0.00027629000000000005
Bangladesh,Sorghum,1996,2666,1919.0,26.15,9.959e-05
Bangladesh,Sweet Potatoes,1996,2666,1919.0,26.15,0.0009608100000000001
Bangladesh,Wheat,1996,2666,1919.0,26.15,0.00019531000000000003
Bangladesh,Maize,1997,2666,2035.0,25.55,0.00010914000000000002
Bangladesh,Potatoes,1997,2666,2035.0,25.55,0.0011255100000000001
Bangladesh,Rice,1997,2666,2035.0,25.55,0.00027431000000000005
Bangladesh,Paddy,1997,2666,2035.0,25.55,0.00027431000000000005
Bangladesh,Sorghum,1997,2666,2035.0,25.55,0.00010297000000000001
Bangladesh,Sweet Potatoes,1997,2666,2035.0,25.55,0.0009394600000000001
Bangladesh,Wheat,1997,2666,2035.0,25.55,0.00020544000000000004
Bangladesh,Maize,1998,2666,2068.0,26.13,7.339e-05
Bangladesh,Potatoes,1998,2666,2068.0,26.13,0.00113972
Bangladesh,Rice,1998,2666,2068.0,26.13,0.00029358
Bangladesh,Paddy,1998,2666,2068.0,26.13,0.00029358
Bangladesh,Sorghum,1998,2666,2068.0,26.13,7.901e-05
Bangladesh,Sweet Potatoes,1998,2666,2068.0,26.13,0.0009532500000000001
Bangladesh,Wheat,1998,2666,2068.0,26.13,0.00022408000000000004
Bangladesh,Maize,1999,2666,2532.0,26.31,0.00012346000000000001
Bangladesh,Potatoes,1999,2666,2532.0,26.31,0.0011281000000000002
Bangladesh,Rice,1999,2666,2532.0,26.31,0.00032139
Bangladesh,Paddy,1999,2666,2532.0,26.31,0.00032139
Bangladesh,Sorghum,1999,2666,2532.0,26.31,0.00012346000000000001
Bangladesh,Sweet Potatoes,1999,2666,2532.0,26.31,0.0009278600000000001
Bangladesh,Wheat,1999,2666,2532.0,26.31,0.00021627000000000001
Bangladesh,Maize,2000,2666,3170.0,25.91,0.00020597000000000004
Bangladesh,Potatoes,2000,2666,3170.0,25.91,0.0012059100000000001
Bangladesh,Rice,2000,2666,3170.0,25.91,0.00034836000000000003
Bangladesh,Paddy,2000,2666,3170.0,25.91,0.00034836000000000003
Bangladesh,Sorghum,2000,2666,3170.0,25.91,0.00012346000000000001
Bangladesh,Sweet Potatoes,2000,2666,3170.0,25.91,0.00092479
Bangladesh,Wheat,2000,2666,3170.0,25.91,0.00022104
Bangladesh,Maize,2001,2666,3295.78,25.93,0.00032216
Bangladesh,Potatoes,2001,2666,3295.78,25.93,0.0012916300000000002
Bangladesh,Rice,2001,2666,3295.78,25.93,0.00034020000000000003
Bangladesh,Paddy,2001,2666,3295.78,25.93,0.00034020000000000003
Bangladesh,Sorghum,2001,2666,3295.78,25.93,0.00012346000000000001
Bangladesh,Sweet Potatoes,2001,2666,3295.78,25.93,0.00090907
Bangladesh,Wheat,2001,2666,3295.78,25.93,0.00021642999999999999
Bangladesh,Maize,2002,2666,2954.29,26.1,0.00040349000000000006
Bangladesh,Potatoes,2002,2666,2954.29,26.1,0.0012601000000000001
Bangladesh,Rice,2002,2666,2954.29,26.1,0.00034902
Bangladesh,Paddy,2002,2666,2954.29,26.1,0.00034902
Bangladesh,Sorghum,2002,2666,2954.29,26.1,0.00012361
Bangladesh,Sweet Potatoes,2002,2666,2954.29,26.1,0.0009091900000000001
Bangladesh,Wheat,2002,2666,2954.29,26.1,0.00021644
Bangladesh,Maize,2004,2666,5587.81,26.14,0.00048243
Bangladesh,Potatoes,2004,2666,5587.81,26.14,0.0014431300000000002
Bangladesh,Rice,2004,2666,5587.81,26.14,0.00035359000000000003
Bangladesh,Paddy,2004,2666,5587.81,26.14,0.00035359000000000003
Bangladesh,Sorghum,2004,2666,5587.81,26.14,0.00011633
Bangladesh,Sweet Potatoes,2004,2666,5587.81,26.14,0.00089459
Bangladesh,Wheat,2004,2666,5587.81,26.14,0.00019527000000000002
Bangladesh,Maize,2005,2666,7605.01,26.19,0.00053311
Bangladesh,Potatoes,2005,2666,7605.01,26.19,0.0014880500000000003
Bangladesh,Rice,2005,2666,7605.01,26.19,0.00037814
Bangladesh,Paddy,2005,2666,7605.01,26.19,0.00037814
Bangladesh,Sorghum,2005,2666,7605.01,26.19,0.00013214000000000002
Bangladesh,Soybeans,2005,2666,7605.01,26.19,0.00014148
Bangladesh,Sweet Potatoes,2005,2666,7605.01,26.19,0.0008870400000000001
Bangladesh,Wheat,2005,2666,7605.01,26.19,0.00017478
Bangladesh,Maize,2006,2666,9074.43,26.44,0.0005299800000000001
Bangladesh,Potatoes,2006,2666,9074.43,26.44,0.00143848
Bangladesh,Rice,2006,2666,9074.43,26.44,0.00038541000000000004
Bangladesh,Paddy,2006,2666,9074.43,26.44,0.00038541000000000004
Bangladesh,Sorghum,2006,2666,9074.43,26.44,0.00013587
Bangladesh,Soybeans,2006,2666,9074.43,26.44,0.00015144
Bangladesh,Sweet Potatoes,2006,2666,9074.43,26.44,0.0009025400000000002
Bangladesh,Wheat,2006,2666,9074.43,26.44,0.00015344
Bangladesh,Maize,2007,2666,10962.31,25.95,0.00059812
Bangladesh,Potatoes,2007,2666,10962.31,25.95,0.0014976800000000001
Bangladesh,Rice,2007,2666,10962.31,25.95,0.00040833000000000004
Bangladesh,Paddy,2007,2666,10962.31,25.95,0.00040833000000000004
Bangladesh,Sorghum,2007,2666,10962.31,25.95,0.00013462
Bangladesh,Soybeans,2007,2666,10962.31,25.95,0.00014717000000000002
Bangladesh,Sweet Potatoes,2007,2666,10962.31,25.95,0.00090479
Bangladesh,Wheat,2007,2666,10962.31,25.95,0.00018471000000000004
Bangladesh,Maize,2008,2666,12936.5,26.0,0.00060172
Bangladesh,Potatoes,2008,2666,12936.5,26.0,0.0016537300000000002
Bangladesh,Rice,2008,2666,12936.5,26.0,0.00041441
Bangladesh,Paddy,2008,2666,12936.5,26.0,0.00041441
Bangladesh,Sorghum,2008,2666,12936.5,26.0,0.00021505000000000002
Bangladesh,Soybeans,2008,2666,12936.5,26.0,0.00015026000000000001
Bangladesh,Sweet Potatoes,2008,2666,12936.5,26.0,0.0009729000000000002
Bangladesh,Wheat,2008,2666,12936.5,26.0,0.00021753
Bangladesh,Maize,2009,2666,13790.09,26.54,0.00056831
Bangladesh,Potatoes,2009,2666,13790.09,26.54,0.0013336700000000001
Bangladesh,Rice,2009,2666,13790.09,26.54,0.00042404000000000004
Bangladesh,Paddy,2009,2666,13790.09,26.54,0.00042404000000000004
Bangladesh,Sorghum,2009,2666,13790.09,26.54,0.000133
Bangladesh,Soybeans,2009,2666,13790.09,26.54,0.0001466
Bangladesh,Sweet Potatoes,2009,2666,13790.09,26.54,0.0009623200000000001
Bangladesh,Wheat,2009,2666,13790.09,26.54,0.00021516000000000002
Bangladesh,Maize,2010,2666,13283.72,26.65,0.0005837800000000001
Bangladesh,Potatoes,2010,2666,13283.72,26.65,0.0018229900000000002
Bangladesh,Rice,2010,2666,13283.72,26.65,0.00043422
Bangladesh,Paddy,2010,2666,13283.72,26.65,0.00043422
Bangladesh,Sorghum,2010,2666,13283.72,26.65,0.00012806
Bangladesh,Soybeans,2010,2666,13283.72,26.65,0.0001709
Bangladesh,Sweet Potatoes,2010,2666,13283.72,26.65,0.00098688
Bangladesh,Wheat,2010,2666,13283.72,26.65,0.00023959000000000003
Bangladesh,Maize,2011,2666,14798.28,25.8,0.00061512
Bangladesh,Potatoes,2011,2666,14798.28,25.8,0.00180931
Bangladesh,Rice,2011,2666,14798.28,25.8,0.00043917
Bangladesh,Paddy,2011,2666,14798.28,25.8,0.00043917
Bangladesh,Sorghum,2011,2666,14798.28,25.8,0.00014667000000000003
Bangladesh,Soybeans,2011,2666,14798.28,25.8,0.00015898000000000003
Bangladesh,Sweet Potatoes,2011,2666,14798.28,25.8,0.00097962
Bangladesh,Wheat,2011,2666,14798.28,25.8,0.00026012
Bangladesh,Maize,2012,2666,13289.18,26.28,0.0006583800000000001
Bangladesh,Potatoes,2012,2666,13289.18,26.28,0.00190627
Bangladesh,Rice,2012,2666,13289.18,26.28,0.00044206000000000003
Bangladesh,Paddy,2012,2666,13289.18,26.28,0.00044206000000000003
Bangladesh,Sorghum,2012,2666,13289.18,26.28,0.00013452000000000003
Bangladesh,Soybeans,2012,2666,13289.18,26.28,0.00015814000000000003
Bangladesh,Sweet Potatoes,2012,2666,13289.18,26.28,0.00102939
Bangladesh,Wheat,2012,2666,13289.18,26.28,0.00027789000000000004
Bangladesh,Maize,2013,2666,15330.16,26.59,0.0006595300000000001
Bangladesh,Potatoes,2013,2666,15330.16,26.59,0.0019379000000000002
Bangladesh,Rice,2013,2666,15330.16,26.59,0.00045317
Bangladesh,Paddy,2013,2666,15330.16,26.59,0.00045317
Bangladesh,Sorghum,2013,2666,15330.16,26.59,0.00011343000000000002
Bangladesh,Soybeans,2013,2666,15330.16,26.59,0.00014729
Bangladesh,Sweet Potatoes,2013,2666,15330.16,26.59,0.0009701900000000001
Bangladesh,Wheat,2013,2666,15330.16,26.59,0.00030138
Belarus,Maize,1992,618,8306.31,6.74,0.00030000000000000003
Belarus,Potatoes,1992,618,8306.31,6.74,0.0011532600000000001
Belarus,Wheat,1992,618,8306.31,6.74,0.00027983000000000006
Belarus,Maize,1993,618,8306.31,5.61,0.00012
Belarus,Potatoes,1993,618,8306.31,5.61,0.0015546300000000002
Belarus,Wheat,1993,618,8306.31,5.61,0.00026826000000000004
Belarus,Maize,1994,618,8306.31,6.26,5e-05
Belarus,Potatoes,1994,618,8306.31,6.26,0.0011823500000000002
Belarus,Wheat,1994,618,8306.31,6.26,0.00022802000000000003
Belarus,Maize,1995,618,8306.31,6.68,0.00024545
Belarus,Potatoes,1995,618,8306.31,6.68,0.0013109200000000001
Belarus,Wheat,1995,618,8306.31,6.68,0.00024791000000000006
Belarus,Maize,1996,618,8306.31,5.32,0.00023000000000000003
Belarus,Potatoes,1996,618,8306.31,5.32,0.0015132800000000003
Belarus,Wheat,1996,618,8306.31,5.32,0.00021989
Belarus,Maize,1997,618,8306.31,5.98,0.00020333000000000002
Belarus,Potatoes,1997,618,8306.31,5.98,0.0009917300000000001
Belarus,Wheat,1997,618,8306.31,5.98,0.00025132
Belarus,Maize,1998,618,8306.31,6.11,0.00026522000000000004
Belarus,Potatoes,1998,618,8306.31,6.11,0.00108971
Belarus,Wheat,1998,618,8306.31,6.11,0.00021347
Belarus,Maize,1999,618,8306.31,7.38,0.00026053000000000003
Belarus,Potatoes,1999,618,8306.31,7.38,0.0011333
Belarus,Wheat,1999,618,8306.31,7.38,0.00017322000000000003
Belarus,Maize,2000,618,8306.31,7.52,0.00023077000000000001
Belarus,Potatoes,2000,618,8306.31,7.52,0.0013188800000000001
Belarus,Wheat,2000,618,8306.31,7.52,0.00021367000000000003
Belarus,Maize,2001,618,8306.31,6.71,0.00025917000000000003
Belarus,Potatoes,2001,618,8306.31,6.71,0.0012213200000000001
Belarus,Wheat,2001,618,8306.31,6.71,0.00021255000000000002
Belarus,Maize,2002,618,8306.31,7.34,0.00032889000000000003
Belarus,Potatoes,2002,618,8306.31,7.34,0.0013492200000000002
Belarus,Wheat,2002,618,8306.31,7.34,0.00026919
Belarus,Maize,2004,618,8306.31,6.49,0.00035297000000000003
Belarus,Potatoes,2004,618,8306.31,6.49,0.00195459
Belarus,Wheat,2004,618,8306.31,6.49,0.00033040000000000006
Belarus,Maize,2005,618,8306.31,6.53,0.00039965000000000004
Belarus,Potatoes,2005,618,8306.31,6.53,0.0017729900000000001
Belarus,Wheat,2005,618,8306.31,6.53,0.00032812000000000005
Belarus,Maize,2006,618,8306.31,6.6,0.00039390000000000003
Belarus,Potatoes,2006,618,8306.31,6.6,0.0019195600000000003
Belarus,Wheat,2006,618,8306.31,6.6,0.00028191
Belarus,Maize,2007,618,8306.31,7.51,0.00050653
Belarus,Potatoes,2007,618,8306.31,7.51,0.00211948
Belarus,Wheat,2007,618,8306.31,7.51,0.00032771000000000005
Belarus,Maize,2008,618,8306.31,7.75,0.00043890000000000004
Belarus,Potatoes,2008,618,8306.31,7.75,0.0022073500000000003
Belarus,Wheat,2008,618,8306.31,7.75,0.00039752
Belarus,Maize,2009,618,8306.31,6.75,0.00046818
Belarus,Potatoes,2009,618,8306.31,6.75,0.0018604000000000001
Belarus,Wheat,2009,618,8306.31,6.75,0.00035428000000000006
Belarus,Maize,2010,618,8306.31,6.71,0.00049306
Belarus,Potatoes,2010,618,8306.31,6.71,0.00213518
Belarus,Wheat,2010,618,8306.31,6.71,0.00028851
Belarus,Maize,2011,618,8306.31,7.29,0.0006595000000000001
Belarus,Potatoes,2011,618,8306.31,7.29,0.00209564
Belarus,Wheat,2011,618,8306.31,7.29,0.00033088000000000003
Belarus,Maize,2012,618,9578.67,6.33,0.00050407
Belarus,Potatoes,2012,618,9578.67,6.33,0.0020813100000000003
Belarus,Wheat,2012,618,9578.67,6.33,0.00035822
Belarus,Maize,2013,618,9163.51,7.83,0.00055656
Belarus,Potatoes,2013,618,9163.51,7.83,0.0019353600000000001
Belarus,Wheat,2013,618,9163.51,7.83,0.0003061
Belgium,Maize,2000,847,9560.49,11.37,0.00111006
Belgium,Potatoes,2000,847,9560.49,11.37,0.00444058
Belgium,Wheat,2000,847,9560.49,11.37,0.0007919800000000001
Belgium,Maize,2001,847,8529.07,10.94,0.00113522
Belgium,Potatoes,2001,847,8529.07,10.94,0.00412267
Belgium,Wheat,2001,847,8529.07,10.94,0.0008047500000000001
Belgium,Maize,2002,847,9204.0,11.44,0.0011196200000000002
Belgium,Potatoes,2002,847,9204.0,11.44,0.00471475
Belgium,Wheat,2002,847,9204.0,11.44,0.0008275700000000001
Belgium,Maize,2004,847,9186.0,10.94,0.00122246
Belgium,Potatoes,2004,847,9186.0,10.94,0.004839550000000001
Belgium,Wheat,2004,847,9186.0,10.94,0.0008980600000000001
Belgium,Maize,2005,847,9776.0,11.16,0.00116872
Belgium,Potatoes,2005,847,9776.0,11.16,0.004281350000000001
Belgium,Wheat,2005,847,9776.0,11.16,0.0008273300000000001
Belgium,Maize,2006,847,8244.02,11.48,0.00101929
Belgium,Potatoes,2006,847,8244.02,11.48,0.00385452
Belgium,Wheat,2006,847,8244.02,11.48,0.0008254900000000001
Belgium,Maize,2007,847,6712.05,11.52,0.0013127800000000002
Belgium,Potatoes,2007,847,6712.05,11.52,0.00469491
Belgium,Wheat,2007,847,6712.05,11.52,0.0007890800000000001
Belgium,Maize,2008,847,6516.47,10.9,0.0011925800000000002
Belgium,Potatoes,2008,847,6516.47,10.9,0.00460711
Belgium,Wheat,2008,847,6516.47,10.9,0.0008758500000000001
Belgium,Maize,2009,847,5496.04,11.0,0.00121174
Belgium,Potatoes,2009,847,5496.04,11.0,0.00447083
Belgium,Wheat,2009,847,5496.04,11.0,0.0009465200000000002
Belgium,Maize,2010,847,4644.53,9.74,0.00119283
Belgium,Potatoes,2010,847,4644.53,9.74,0.00422676
Belgium,Wheat,2010,847,4644.53,9.74,0.0008827200000000001
Belgium,Maize,2011,847,5740.44,11.69,0.0011936
Belgium,Potatoes,2011,847,5740.44,11.69,0.00501412
Belgium,Wheat,2011,847,5740.44,11.69,0.0008404600000000001
Belgium,Maize,2012,847,6139.3,10.68,0.00102438
Belgium,Potatoes,2012,847,6139.3,10.68,0.004542330000000001
Belgium,Wheat,2012,847,6139.3,10.68,0.0008452200000000002
Belgium,Maize,2013,847,5905.6,10.36,0.001115
